Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-13,17:58:11,"""CNR3039145""",Completed,"""CID8157003""",Go Sedan,Shastri Park,Narsinghpur,5.1,23.2,null,null,null,null,null,null,651,9.61,4.7,4.6,Debit Card
2024-07-27,19:05:27,"""CNR1456049""",Completed,"""CID5722305""",Go Sedan,Peeragarhi,Pulbangash,2.9,30.1,null,null,null,null,null,null,412,2.69,4.8,3.7,Debit Card
2024-01-31,09:57:25,"""CNR9910547""",Cancelled by Driver,"""CID7267162""",Auto,Botanical Garden,Panipat,6.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-05-26,10:28:54,"""CNR4505039""",Completed,"""CID8601598""",Auto,Vasant Kunj,Vatika Chowk,6.6,33.9,null,null,null,null,null,null,984,12.52,3.9,4.6,Cash
2024-03-31,21:06:58,"""CNR2898050""",Completed,"""CID1516570""",Auto,DLF Phase 3,Okhla,12.4,31.7,null,null,null,null,null,null,375,27.76,4.0,3.6,UPI
2024-09-19,14:09:02,"""CNR2066912""",Cancelled by Driver,"""CID7868182""",eBike,Saket A Block,Sultanpur,7.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-05,11:10:02,"""CNR4694217""",Cancelled by Driver,"""CID6623498""",Go Sedan,Subhash Chowk,Badshahpur,5.1,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-12-22,04:40:50,"""CNR9086694""",Completed,"""CID1564650""",Auto,Jahangirpuri,Rohini,9.7,31.7,null,null,null,null,null,null,651,7.7,4.3,3.9,Uber Wallet
2024-05-08,22:58:27,"""CNR3614133""",Completed,"""CID1919404""",Auto,Pulbangash,Akshardham,8.2,37.3,null,null,null,null,null,null,415,23.21,4.6,4.6,Uber Wallet
2024-07-15,17:14:23,"""CNR5925227""",Cancelled by Driver,"""CID9346641""",Bike,Palam Vihar,Gwal Pahari,8.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-04-26,14:38:13,"""CNR2270165""",Cancelled by Customer,"""CID1036906""",Go Sedan,Greater Kailash,Lok Kalyan Marg,11.4,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-07-24,15:21:21,"""CNR5568712""",Cancelled by Driver,"""CID1277528""",Premier Sedan,Saket,Ashok Vihar,7.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-13,08:04:49,"""CNR8002088""",Cancelled by Driver,"""CID7591158""",Auto,Shastri Nagar,Jasola,4.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-06-30,11:27:31,"""CNR4151102""",Completed,"""CID4892044""",Premier Sedan,Khandsa,Cyber Hub,3.4,43.3,null,null,null,null,null,null,727,29.21,4.6,4.7,UPI
2024-08-30,18:43:24,"""CNR4083167""",Cancelled by Driver,"""CID7168786""",eBike,Chanakyapuri,DLF City Court,3.4,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-15,07:55:35,"""CNR4899122""",Completed,"""CID7879061""",Premier Sedan,Manesar,Mansarovar Park,13.1,15.2,null,null,null,null,null,null,302,30.45,4.2,4.2,UPI
2024-10-20,20:40:00,"""CNR3404014""",Cancelled by Customer,"""CID5570791""",Auto,Sarai Kale Khan,Raj Nagar Extension,7.6,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-04-26,18:13:20,"""CNR4980486""",Cancelled by Driver,"""CID7482953""",Bike,Moolchand,Chanakyapuri,8.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-05-18,21:51:46,"""CNR3125291""",Cancelled by Driver,"""CID5686688""",Premier Sedan,IMT Manesar,Jor Bagh,6.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-02-28,15:11:55,"""CNR8788210""",Cancelled by Customer,"""CID5582299""",Go Sedan,Ashram,New Colony,6.5,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-11-11,20:06:27,"""CNR2199295""",Completed,"""CID4892084""",Go Sedan,Madipur,Tagore Garden,5.4,16.8,null,null,null,null,null,null,392,2.09,3.4,4.9,UPI
2024-11-19,21:18:07,"""CNR5805639""",Cancelled by Driver,"""CID6316344""",Premier Sedan,Pragati Maidan,Chirag Delhi,7.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-12-23,18:19:48,"""CNR8410773""",Cancelled by Customer,"""CID5525050""",Auto,Adarsh Nagar,Botanical Garden,10.9,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-11-09,17:57:48,"""CNR5442189""",Completed,"""CID9403434""",Go Mini,Azadpur,Karkarduma,2.7,42.8,null,null,null,null,null,null,1052,43.22,4.8,4.8,Cash
2024-10-06,07:17:19,"""CNR1278315""",Cancelled by Driver,"""CID8911337""",Premier Sedan,Shastri Nagar,Noida Film City,11.6,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-10-18,23:11:44,"""CNR7527478""",Completed,"""CID4894520""",Auto,Shivaji Park,Tagore Garden,13.3,35.8,null,null,null,null,null,null,921,48.69,3.8,4.6,Uber Wallet
2024-04-17,13:46:36,"""CNR4725147""",Completed,"""CID7166094""",Bike,Mandi House,Rohini West,3.9,25.6,null,null,null,null,null,null,189,25.96,4.6,5.0,Credit Card
2024-08-20,16:44:33,"""CNR5654141""",Incomplete,"""CID9881226""",Premier Sedan,Indraprastha,Jor Bagh,7.3,22.1,null,null,null,null,1,Customer Demand,314,18.89,null,null,Debit Card
2024-12-13,13:48:26,"""CNR9308880""",Completed,"""CID9048500""",Go Mini,Moti Nagar,Bhikaji Cama Place,9.6,24.7,null,null,null,null,null,null,115,19.14,4.6,4.8,Cash
2024-11-02,19:17:25,"""CNR7223634""",Completed,"""CID5611923""",Bike,Chanakyapuri,Mandi House,7.9,33.8,null,null,null,null,null,null,670,15.33,4.2,4.2,Credit Card
2024-07-11,14:35:05,"""CNR8908186""",Completed,"""CID1060467""",Bike,Kaushambi,Ghitorni Village,12.3,35.3,null,null,null,null,null,null,751,27.13,4.6,4.9,UPI
2024-10-12,16:45:00,"""CNR6098250""",Completed,"""CID2595479""",Auto,Tagore Garden,Kalkaji,11.6,15.6,null,null,null,null,null,null,517,16.32,4.3,4.5,UPI
2024-09-29,12:37:59,"""CNR7860349""",Completed,"""CID5161952""",Go Mini,Faridabad Sector 15,Janakpuri,3.3,42.6,null,null,null,null,null,null,928,18.13,5.0,4.6,Cash
2024-02-29,12:48:28,"""CNR7774098""",Completed,"""CID1535567""",Go Mini,Pulbangash,Vasant Kunj,6.4,38.5,null,null,null,null,null,null,336,27.52,4.0,4.2,UPI
2024-08-03,12:27:33,"""CNR8990210""",No Driver Found,"""CID6785239""",Auto,Model Town,Rithala,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-15,06:30:07,"""CNR1604843""",Completed,"""CID3650524""",Go Sedan,Satguru Ram Singh Marg,Sushant Lok,15.0,44.5,null,null,null,null,null,null,476,4.96,4.4,4.4,Cash
2024-04-09,17:41:41,"""CNR5743864""",Cancelled by Driver,"""CID4720271""",Go Sedan,INA Market,Netaji Subhash Place,10.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-08-13,12:49:17,"""CNR7721257""",Completed,"""CID4783718""",Bike,Nirman Vihar,Hero Honda Chowk,13.9,17.9,null,null,null,null,null,null,104,12.29,3.2,4.9,Cash
2024-08-17,15:17:40,"""CNR7360556""",Completed,"""CID6551070""",Auto,Chandni Chowk,Noida Sector 62,10.7,43.1,null,null,null,null,null,null,579,7.29,4.5,4.5,UPI
2024-08-22,12:15:54,"""CNR6248078""",Completed,"""CID5434628""",Go Mini,Karol Bagh,Chandni Chowk,11.0,41.6,null,null,null,null,null,null,181,44.75,4.4,4.4,Cash
2024-03-15,16:38:52,"""CNR7698052""",Completed,"""CID7071135""",Go Sedan,Chandni Chowk,IFFCO Chowk,4.3,23.6,null,null,null,null,null,null,1727,46.07,5.0,4.4,Credit Card
2024-10-26,19:44:01,"""CNR4456848""",Cancelled by Driver,"""CID8988573""",Premier Sedan,Nirman Vihar,Pragati Maidan,4.4,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-04-07,22:21:38,"""CNR5540432""",Cancelled by Driver,"""CID3241367""",Auto,Pitampura,Botanical Garden,11.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-01-17,09:47:34,"""CNR3418737""",Completed,"""CID4772721""",Auto,Moolchand,Punjabi Bagh,11.6,20.4,null,null,null,null,null,null,339,22.75,4.2,5.0,Cash
2024-07-14,21:40:13,"""CNR2312629""",Completed,"""CID6034675""",Auto,Sonipat,Dwarka Sector 21,6.7,23.6,null,null,null,null,null,null,833,31.3,4.3,4.1,Uber Wallet
2024-01-18,05:53:26,"""CNR3442968""",Completed,"""CID3217784""",eBike,Khandsa,Faridabad Sector 15,5.8,42.4,null,null,null,null,null,null,221,11.62,4.2,4.8,UPI
2024-11-08,07:00:32,"""CNR5362803""",Cancelled by Driver,"""CID7155427""",Go Sedan,Rajouri Garden,Rohini,11.7,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-04-29,10:19:52,"""CNR8068355""",Completed,"""CID2908322""",Go Mini,Shahdara,New Delhi Railway Station,11.3,23.0,null,null,null,null,null,null,368,27.19,4.2,4.3,UPI
2024-04-11,19:06:23,"""CNR7320481""",Completed,"""CID1745963""",Go Sedan,Khandsa,Huda City Centre,13.0,35.4,null,null,null,null,null,null,770,10.34,4.4,3.9,UPI
2024-04-08,17:18:39,"""CNR9625360""",Completed,"""CID7198592""",Premier Sedan,India Gate,Ghitorni Village,3.3,19.2,null,null,null,null,null,null,140,5.24,4.3,4.7,UPI
2024-10-24,13:37:48,"""CNR7564013""",Completed,"""CID9512652""",Auto,Connaught Place,Sushant Lok,13.9,19.8,null,null,null,null,null,null,249,31.52,4.1,4.0,UPI
2024-07-06,18:38:19,"""CNR4088153""",Completed,"""CID4916643""",Auto,Ashok Park Main,Kashmere Gate ISBT,4.6,40.6,null,null,null,null,null,null,163,19.44,4.1,4.3,Cash
2024-12-01,18:58:47,"""CNR3300635""",Completed,"""CID8726709""",Auto,Sushant Lok,Botanical Garden,6.7,31.3,null,null,null,null,null,null,1764,32.47,4.3,4.1,Cash
2024-12-01,10:25:53,"""CNR7198703""",No Driver Found,"""CID7566355""",eBike,Mansarovar Park,Keshav Puram,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-21,15:05:38,"""CNR5366935""",Completed,"""CID9046824""",Bike,Lok Kalyan Marg,Govindpuri,8.2,21.6,null,null,null,null,null,null,354,39.56,3.3,4.3,Cash
2024-05-13,04:00:36,"""CNR5738309""",Cancelled by Driver,"""CID3264136""",Premier Sedan,Vatika Chowk,Okhla,8.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-02-10,22:25:41,"""CNR2751689""",Cancelled by Driver,"""CID2451322""",Go Sedan,Cyber Hub,MG Road,6.5,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-03-31,19:15:38,"""CNR1407518""",Completed,"""CID4174424""",Bike,Badarpur,Ghitorni Village,14.4,16.0,null,null,null,null,null,null,124,33.54,3.7,3.7,UPI
2024-03-09,09:34:01,"""CNR9764222""",Completed,"""CID7115581""",Go Sedan,Bhikaji Cama Place,ITO,14.6,25.5,null,null,null,null,null,null,537,6.69,4.7,4.6,UPI
2024-06-22,20:05:28,"""CNR8216364""",Completed,"""CID7366872""",eBike,Ghitorni,Old Gurgaon,12.7,32.4,null,null,null,null,null,null,1316,20.15,4.3,4.3,UPI
2024-07-08,10:30:09,"""CNR4859116""",Incomplete,"""CID7339139""",Bike,IIT Delhi,Vatika Chowk,6.3,17.3,null,null,null,null,1,Customer Demand,328,8.4,null,null,UPI
2024-11-12,19:38:43,"""CNR5062372""",Cancelled by Customer,"""CID4198911""",Go Mini,Peeragarhi,IIT Delhi,9.8,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-02-24,17:18:51,"""CNR3842641""",Completed,"""CID1750914""",Auto,Jama Masjid,IFFCO Chowk,14.8,23.5,null,null,null,null,null,null,733,21.07,4.3,4.5,Cash
2024-10-31,14:46:35,"""CNR4460316""",Cancelled by Driver,"""CID6444247""",Go Sedan,Noida Film City,Badshahpur,9.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-06-21,08:22:00,"""CNR1323410""",Completed,"""CID4463798""",Premier Sedan,Vatika Chowk,Bahadurgarh,4.5,34.2,null,null,null,null,null,null,298,12.52,4.4,4.6,Debit Card
2024-06-14,09:45:28,"""CNR2250312""",Completed,"""CID3180078""",Auto,Rajouri Garden,Tughlakabad,4.9,39.2,null,null,null,null,null,null,858,43.87,3.3,4.5,UPI
2024-04-24,17:06:19,"""CNR4635927""",No Driver Found,"""CID7012211""",Go Sedan,Madipur,South Extension,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-11,16:23:38,"""CNR9536120""",Completed,"""CID9337094""",Auto,Greater Noida,Badarpur,6.1,43.8,null,null,null,null,null,null,467,32.54,4.1,4.5,UPI
2024-02-13,16:17:42,"""CNR7195310""",Completed,"""CID6035944""",Go Sedan,Indraprastha,Welcome,7.6,19.5,null,null,null,null,null,null,823,16.85,4.2,5.0,Uber Wallet
2024-12-14,08:28:49,"""CNR5828425""",Completed,"""CID8430067""",Premier Sedan,Jahangirpuri,Kirti Nagar,8.4,37.1,null,null,null,null,null,null,413,30.16,3.1,4.3,UPI
2024-09-05,13:59:52,"""CNR5197707""",Completed,"""CID8536713""",Premier Sedan,Raj Nagar Extension,Seelampur,9.2,24.3,null,null,null,null,null,null,432,46.99,4.2,4.6,Cash
2024-09-06,23:29:34,"""CNR5254201""",Completed,"""CID5776348""",Auto,Jor Bagh,Madipur,5.3,35.8,null,null,null,null,null,null,455,30.43,3.2,4.3,UPI
2024-07-21,18:19:54,"""CNR8163591""",Cancelled by Customer,"""CID2960805""",Go Sedan,Lok Kalyan Marg,New Colony,9.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-07-22,10:40:26,"""CNR1176861""",Cancelled by Driver,"""CID5753303""",Auto,GTB Nagar,Rohini West,5.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-09-15,06:07:23,"""CNR5785463""",Completed,"""CID8295105""",Bike,South Extension,Faridabad Sector 15,4.8,38.6,null,null,null,null,null,null,450,42.68,4.2,4.0,UPI
2024-10-21,11:46:44,"""CNR6919794""",Completed,"""CID6774748""",Auto,Bahadurgarh,Manesar,12.2,34.0,null,null,null,null,null,null,770,20.76,4.0,4.2,UPI
2024-08-01,06:12:54,"""CNR9843847""",Completed,"""CID6799716""",Go Sedan,Ramesh Nagar,Jasola,9.8,43.5,null,null,null,null,null,null,875,6.58,4.7,4.3,UPI
2024-06-06,19:38:20,"""CNR4392706""",Completed,"""CID6689563""",Auto,Sadar Bazar Gurgaon,Green Park,14.0,17.7,null,null,null,null,null,null,141,16.41,4.3,5.0,Cash
2024-02-15,20:49:04,"""CNR9228185""",Completed,"""CID7967244""",Premier Sedan,Sadar Bazar Gurgaon,Paschim Vihar,6.1,23.2,null,null,null,null,null,null,212,10.89,4.4,4.7,Cash
2024-08-12,11:16:17,"""CNR5605609""",Cancelled by Driver,"""CID4841601""",Go Mini,DLF Phase 3,Raj Nagar Extension,11.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-06-18,17:07:14,"""CNR6160275""",Completed,"""CID5501411""",Uber XL,Ashram,Noida Sector 62,8.9,19.2,null,null,null,null,null,null,630,49.26,4.1,4.0,Cash
2024-01-08,16:54:05,"""CNR2204332""",Completed,"""CID8779024""",Premier Sedan,Golf Course Road,Vaishali,6.5,32.8,null,null,null,null,null,null,263,46.6,4.6,4.3,Cash
2024-06-03,05:36:39,"""CNR7064469""",Completed,"""CID1757129""",Go Sedan,Rohini West,Qutub Minar,12.2,36.1,null,null,null,null,null,null,807,16.76,3.0,4.6,Uber Wallet
2024-10-02,09:51:54,"""CNR8106259""",Completed,"""CID3123435""",Premier Sedan,Vidhan Sabha,Shastri Nagar,4.3,19.8,null,null,null,null,null,null,418,45.71,4.7,4.7,UPI
2024-09-04,16:32:43,"""CNR6657363""",Completed,"""CID8258687""",Auto,Sadar Bazar Gurgaon,Greater Noida,11.1,16.5,null,null,null,null,null,null,268,8.34,3.4,4.3,Cash
2024-07-11,19:30:09,"""CNR5009960""",Cancelled by Driver,"""CID4647984""",Go Mini,Green Park,Sohna Road,6.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-02-18,17:50:09,"""CNR5012798""",No Driver Found,"""CID6112870""",Bike,Kalkaji,Nehru Place,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-08-08,21:15:02,"""CNR1557346""",Incomplete,"""CID3922737""",Auto,Indraprastha,Gurgaon Sector 56,8.9,21.2,null,null,null,null,1,Other Issue,953,4.6,null,null,UPI
2024-08-28,08:20:00,"""CNR5966048""",Completed,"""CID1071287""",Uber XL,Pulbangash,Greater Noida,10.6,41.9,null,null,null,null,null,null,773,48.84,3.9,4.8,Uber Wallet
2024-10-02,16:55:54,"""CNR3253442""",Cancelled by Driver,"""CID8239451""",Bike,Shivaji Park,Greater Kailash,11.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-01-29,15:01:11,"""CNR4963206""",Completed,"""CID9374785""",Go Sedan,Greater Noida,New Colony,9.1,29.0,null,null,null,null,null,null,137,34.83,4.7,4.4,UPI
2024-11-07,19:45:06,"""CNR4067782""",Completed,"""CID6180494""",Auto,Kirti Nagar,Sushant Lok,9.9,41.1,null,null,null,null,null,null,215,27.67,4.3,4.3,Debit Card
2024-03-22,19:14:56,"""CNR9310811""",Completed,"""CID9760512""",Premier Sedan,Indirapuram,Vatika Chowk,11.0,37.5,null,null,null,null,null,null,113,21.68,4.3,3.7,UPI
2024-08-04,11:31:48,"""CNR5984068""",Cancelled by Customer,"""CID4463716""",Go Mini,Paharganj,Vishwavidyalaya,12.7,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-09-13,12:04:56,"""CNR2440013""",Completed,"""CID5614936""",Auto,Mundka,Noida Sector 62,7.2,18.3,null,null,null,null,null,null,343,5.27,4.4,4.8,Uber Wallet
2024-05-25,16:59:49,"""CNR1014047""",Completed,"""CID5187884""",Go Mini,Peeragarhi,Patel Chowk,2.7,26.3,null,null,null,null,null,null,477,2.65,4.3,4.4,UPI
2024-09-21,14:07:00,"""CNR4429410""",No Driver Found,"""CID2136964""",Go Sedan,Tughlakabad,IGNOU Road,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-09,15:36:47,"""CNR7340675""",Completed,"""CID9775644""",eBike,Shivaji Park,Azadpur,14.1,29.0,null,null,null,null,null,null,523,15.33,4.5,4.5,Cash
2024-11-26,23:51:33,"""CNR4839889""",Completed,"""CID2622337""",Bike,Udyog Bhawan,Raj Nagar Extension,9.6,17.1,null,null,null,null,null,null,601,48.96,4.2,4.2,UPI
2024-03-08,21:05:15,"""CNR4201157""",Incomplete,"""CID9760707""",Auto,Kaushambi,Pitampura,3.6,21.9,null,null,null,null,1,Vehicle Breakdown,698,5.11,null,null,Debit Card
2024-03-18,12:12:23,"""CNR2269173""",Completed,"""CID3033035""",Bike,Samaypur Badli,Paschim Vihar,4.6,22.7,null,null,null,null,null,null,2145,35.76,4.3,4.5,Debit Card
2024-05-08,19:02:56,"""CNR3506770""",Completed,"""CID1564724""",Bike,Green Park,Jama Masjid,7.7,44.2,null,null,null,null,null,null,313,36.19,4.6,4.3,UPI
2024-05-07,06:31:59,"""CNR6855175""",Cancelled by Driver,"""CID2378462""",Go Mini,RK Puram,ITO,10.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-08-29,08:29:40,"""CNR8859781""",Completed,"""CID5490176""",Premier Sedan,Central Secretariat,India Gate,12.2,19.5,null,null,null,null,null,null,480,18.15,4.4,4.5,UPI
2024-09-06,22:18:29,"""CNR2961611""",Completed,"""CID3190517""",Premier Sedan,Pragati Maidan,RK Puram,12.7,23.0,null,null,null,null,null,null,953,18.58,3.8,4.4,Debit Card
2024-12-05,08:32:00,"""CNR5009691""",Cancelled by Customer,"""CID2286725""",Bike,Khandsa,Paharganj,13.0,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-03-21,21:00:28,"""CNR6785751""",Completed,"""CID9577024""",Go Sedan,Central Secretariat,Lok Kalyan Marg,11.9,18.9,null,null,null,null,null,null,440,43.05,3.7,4.8,Cash
2024-06-26,19:59:10,"""CNR6145087""",Completed,"""CID7713985""",Auto,Raj Nagar Extension,Saket,14.9,24.8,null,null,null,null,null,null,62,42.69,3.8,4.3,Cash
2024-11-25,13:18:26,"""CNR7704384""",Cancelled by Driver,"""CID2670324""",Auto,Rajiv Nagar,Model Town,6.3,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-03-19,12:49:16,"""CNR5943425""",Completed,"""CID6866756""",Auto,Shivaji Park,Rohini,8.6,29.3,null,null,null,null,null,null,244,48.98,4.1,3.9,UPI
2024-06-07,08:47:58,"""CNR5469894""",Completed,"""CID9066685""",eBike,Kadarpur,Ghaziabad,7.1,36.8,null,null,null,null,null,null,375,37.9,4.3,4.6,Cash
2024-03-06,22:50:56,"""CNR1130715""",Completed,"""CID1461556""",Go Mini,Rohini East,Ashram,4.3,17.7,null,null,null,null,null,null,499,49.3,3.4,4.9,UPI
2024-01-28,15:15:23,"""CNR1152211""",Cancelled by Customer,"""CID5831862""",Go Mini,Hauz Rani,Kirti Nagar,7.7,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-06-26,07:08:32,"""CNR8242907""",Completed,"""CID7973188""",Premier Sedan,Model Town,Jahangirpuri,8.8,15.9,null,null,null,null,null,null,296,18.49,4.3,4.9,UPI
2024-09-29,17:14:55,"""CNR1519687""",Cancelled by Customer,"""CID5319443""",Premier Sedan,Vishwavidyalaya,Tagore Garden,20.0,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-06-27,08:12:15,"""CNR2478211""",Completed,"""CID2555454""",Auto,Maidan Garhi,Golf Course Road,3.9,19.9,null,null,null,null,null,null,167,33.22,3.1,3.6,Credit Card
2024-06-30,14:13:38,"""CNR7336649""",Cancelled by Driver,"""CID6486485""",Auto,Huda City Centre,IIT Delhi,10.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-08,23:04:08,"""CNR2566387""",Cancelled by Driver,"""CID1160147""",Auto,Sarojini Nagar,Govindpuri,6.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-31,18:01:32,"""CNR6303514""",Cancelled by Driver,"""CID7192109""",Uber XL,Azadpur,Saket,11.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-14,10:49:23,"""CNR9153217""",Completed,"""CID4641211""",Auto,Dilshad Garden,Rajiv Nagar,13.7,19.7,null,null,null,null,null,null,824,2.38,4.0,4.7,UPI
2024-05-05,11:48:26,"""CNR2958687""",Completed,"""CID1519444""",Auto,INA Market,Civil Lines Gurgaon,4.9,37.1,null,null,null,null,null,null,407,34.2,4.7,4.4,Cash
2024-03-15,05:14:49,"""CNR9244093""",Completed,"""CID2684363""",Go Sedan,RK Puram,Delhi Gate,7.6,19.8,null,null,null,null,null,null,752,3.59,3.1,4.2,Uber Wallet
2024-11-28,19:13:11,"""CNR4505512""",Completed,"""CID9972042""",Go Sedan,Azadpur,Karol Bagh,9.7,41.9,null,null,null,null,null,null,354,30.56,4.5,4.6,UPI
